394847815047729000,Natyasha Riss,closed buy 1.1 lots $eurusd 1.37786 for  0.6 pips  total for today  0.8 pips. vp,28/10/2013 15:27:09
394848137468056000,Jung Min Mi,closed sell 1.3 lots $eurusd 1.37893 for  0.6 pips  total for today  38.2 pips. rn,28/10/2013 15:28:26
394848115229860000,Jung Min Mi,closed sell 1.3 lots $eurusd 1.37785 for  1.3 pips  total for today  36.2 pips. rn,28/10/2013 15:28:21
394848000805044000,Rayn Lim Pin,risk free trade on eurusd  yeah  pm me to ask how  close to 1  growth and going  within 1 single trade ,28/10/2013 15:27:53
394848446235959000,Atsushi Miyamoto,closed sell 1.1 lots $eurusd 1.37797 for  0.2 pips  total for today  28.1 pips. ib,28/10/2013 15:29:40
394848433137144000,Atsushi Miyamoto,closed sell 1.1 lots $eurusd 1.37864 for  0.3 pips  total for today  26.0 pips. ib,28/10/2013 15:29:37
394848334940094000,Yoo Hyun Mi,closed buy 1.5 lots $eurusd 1.37789 for  0.1 pips  total for today  28.0 pips. ga,28/10/2013 15:29:13
394849337445851000,Magdalena Cecylia,closed sell 1.3 lots $eurusd 1.37801 for  1.3 pips  total for today  42.5 pips. hd,28/10/2013 15:33:12
394849311051092000,Magdalena Cecylia,closed sell 1.3 lots $eurusd 1.3792 for  0.4 pips  total for today  40.4 pips. hd,28/10/2013 15:33:06
394849763931062000,Fiorenza Corte,closed sell 1.1 lots $eurusd 1.37855 for  1.9 pips  total for today  6.4 pips. uk,28/10/2013 15:34:54
394849697220665000,forex.money,sold 0.08 lots eurusd 1.37779,28/10/2013 15:34:38
394849691294110000,Brian Neveu,closed buy 0.02 lots eurusd 1.37787 for  5.4 pips  total for today  21.6 pips acct 1,28/10/2013 15:34:37
394849683849216000,Brian Neveu,closed buy 0.01 lots eurusd 1.37835 for  0.6 pips  total for today  16.2 pips acct 1,28/10/2013 15:34:35
394849677113168000,Brian Neveu,closed buy 0.01 lots eurusd 1.37875 for  3.4 pips  total for today  15.6 pips acct 1,28/10/2013 15:34:33
394849593927541000,USD neutral,w  europe s time change yesterday  london is now  4 hours ahead of ny  we get an extra hour in the lony session all week. $eurusd,28/10/2013 15:34:13
394849869879185000,Specialist EA,sold 0.2 lots eurusd 1.37873,28/10/2013 15:35:19
394849855585010000,Specialist EA,closed buy 0.1 lots eurusd 1.37821 for  2.5 pips  total for today  31.2 pips,28/10/2013 15:35:16
