2.69e+17,"SymbiosisFXFB2","audusd sho entry for the floor trader pivot point is setting up now  and this is your early warning. ","14/11/2012 12:20"
2.69e+17,"hancockyhd","closed sell 0.1 lots audusd 1.0229 for  5.0 pips  total for today  160.0 pips","14/11/2012 12:20"
2.69e+17,"barnejek","  see timestand on  and compare with audusd","14/11/2012 12:19"
2.69e+17,"FxTechTrade","audusd: biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:19"
2.69e+17,"FX_newsnow","audusd: biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:19"
2.69e+17,"FX_newsnow","audusd bearish engulfing hourly chart ","14/11/2012 12:19"
2.69e+17,"MarkPropTrades","closed sell $audusd 1.04406 for  11.9 pips  total for today  44.1 pips","14/11/2012 12:19"
2.69e+17,"FXstreetReports","audusd three outside down hourly chart ","14/11/2012 12:16"
2.69e+17,"ASOxOptions_FX","$audusd still a bullish daily chart and $nzdusd still bearish based off all my simple ma s. hence $audnzd is continually ripping","14/11/2012 12:16"
2.69e+17,"elgitano5720","  lol we ll see how it playus out then. yea audusd is moving a bit. gotta break that tl though","14/11/2012 12:16"
2.69e+17,"forexbroking","audusd   biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:12"
2.69e+17,"albertnel","  oooh nice  i entered audusd half position short earlier today  starting to move the way i like it    ","14/11/2012 12:12"
2.69e+17,"elgitano5720","  they going lol. im short audchf  since last week   audusd  and  nzdcad  both since yesterday ","14/11/2012 12:11"
2.69e+17,"EliezerTavares1","audusd: biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:11"
2.69e+17,"BlackCentaurFX","fxstreetnews:: $audusd drops to 1.0427 29 ","14/11/2012 12:09"
2.69e+17,"FXstreetNews"," : $audusd drops to 1.0427 29 ","14/11/2012 12:07"
2.69e+17,"alfismuimui","audusd: biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:07"
2.69e+17,"Getrealforex","audusd: biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:07"
2.69e+17,"forexedgenews","audusd: biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:06"
2.69e+17,"BlackCentaurFX","audusd   biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:05"
2.69e+17,"SymbiosisFXFB2","audusd long entry for the floor trader pivot point is setting up now  and this is your early warning. ","14/11/2012 12:05"
2.69e+17,"BlackCentaurFX","fxstreetreports: audusd: biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:03"
2.69e+17,"ForexNewsMole","audusd   biased to the upside with eyes on the 1.0478 level ","14/11/2012 12:03"
2.69e+17,"FXTechstrategy","audusd: biased to the upside with eyes on the 1.0478 level....","14/11/2012 11:58"
2.69e+17,"forexedgenews","audusd   biased to the upside with eyes on the 1.0478 level ","14/11/2012 11:58"
2.69e+17,"forextralead","  audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd tr... ","14/11/2012 11:58"
2.69e+17,"cashmechanics","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"StockTrkr","forex update: audusd   biased to the upside with eyes on the 1.0478 level: audusd while aud...  ","14/11/2012 11:58"
2.69e+17,"zysvilletech","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"andyforex4x","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"ewana_ew","audusd   biased to the upside with eyes on the 1.0478 level ","14/11/2012 11:58"
2.69e+17,"fxaddictsfund","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"Investhings","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"ForexNow","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"ForexFavorites","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"FXADDICTSBRASIL","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"CenturyFX","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"Raymondfx","$$ audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its establishe...  ","14/11/2012 11:58"
2.69e+17,"GekkoGreed","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"ultimateforex","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
2.69e+17,"www4xp","audusd   biased to the upside with eyes on the 1.0478 level: audusd while audusd trades within its established r... ","14/11/2012 11:58"
