2.74E+17,dagang168_demo,closed buy 0.22 lots $audusd 1.0462 for  12.9 pips  total for today  76.4 pips finfx demo,28/11/2012 16:23,-1
2.99E+17,ForexNewsMole,aud usd: rba keeps key interest rate on hold as expected $audusd ,05/02/2013 07:16,0
2.89E+17,CloudTradingSig,closed buy $audusd 1.04833 for  31.0 pips  total for today  198.65 pips,09/01/2013 08:59,-1
2.69E+17,AtlasMarket,forex flash: aud usd recent low volatility makes it look good for a carry ...     $audusd,16/11/2012 17:09,0
2.92E+17,AMGCapital,closed buy 0.1 lots audusd 1.04929 for  3.3 pips  total for today  62.9 pips,18/01/2013 17:24,-1
2.75E+17,ys2868,closed sell 1.02 lots audusd 1.04314 for  12.0 pips  total for today  575.2 pips,30/11/2012 15:05,1
2.91E+17,ValeriBates,closed sell 0.1 lots audusd 1.0268 for  33.0 pips  total for today  40.0 pips,14/01/2013 00:40,1
2.73E+17,tftsdude,new post: audusd: short term bias remains higher despite price hesitation. ,26/11/2012 15:00,1
2.82E+17,toonbuck,  : audusd heading south   dec 19 : ,20/12/2012 08:25,-1
2.82E+17,miningtweets,if metals: elliott wave video: more weakness to come on audusd  usdcad and gold: commodity currencies wi... ,22/12/2012 09:41,-1
2.92E+17,Live_Forex_News,:   audusd: despite bad employment numbers  uptrend remains intact,17/01/2013 21:25,1
2.99E+17,facepips,closed buy $audusd 1.0449 for  24.0 pips  total for today  3.9 pips,05/02/2013 03:31,-1
2.74E+17,GeorgeStoykov,there must be a flying roast pig pattern on the audusd here or something.,28/11/2012 16:35,0
2.78E+17,Exit_16W,$6a_f hourly view of daily levels   watch for trade opp tonite  hanging at resistance 1.0485 $audusd ,09/12/2012 23:29,1
2.69E+17,TrendFin,audusd   medium term bearish view  looking to sell gains   continued selling pressure was posted in audusd yesterday... ,16/11/2012 08:25,-1
2.99E+17,NormCycles,$audusd taking 85  off the short trade1.03225,06/02/2013 08:01,-1
2.76E+17,yuwonowhy, : $audusd orbiting around 1.0400 ,03/12/2012 09:34,0
2.71E+17,antonihadi,audusd m1: waiting for order sell at a price of about 1.03846 1.03909,19/11/2012 13:16,-1
2.71E+17,Dagang168,closed sell 0.01 lots $audusd 1.03213 for  39.6 pips  total for today  43.6 pips pepsgd  ,20/11/2012 18:41,1
