2.69e+17,"Schoeffer18","bought 0.02 lots $usdjpy 80.1","14/11/2012 12:16"
2.69e+17,"BC_La_Plante","  just took profit on 1 2 of position usdjpy long  75 pips","14/11/2012 12:12"
2.69e+17,"Sohtionghum","usdjpy will challenge 2010 low  success strengthens hope of reversal in currency pair   via  ","14/11/2012 12:07"
2.69e+17,"terraseeds","new blog posting  usdjpy will challenge 2010 low  success strengthens hope of reversal in currency pair   ","14/11/2012 12:05"
2.69e+17,"DMRC7","inflation in us is below 2   despite fed . boj failed to get to 1   but market thinks they can get to 3   how  $usdjpy","14/11/2012 11:59"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder triple screen trading system is setting up now  and this is your early warning. ","14/11/2012 11:51"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder triple screen trading system is setting up now  and this is your early warning. ","14/11/2012 11:50"
2.69e+17,"DMRC7","everyone is looking at and what their threats to the market achieved and thinking that it will also work for $eurusd $usdjpy","14/11/2012 11:48"
2.69e+17,"fatcouncillor","  you also have a very good usdjpy trade now.","14/11/2012 11:44"
2.69e+17,"DMRC7","verbal interventions are all the rage now. far more effective than actions themselves. look at and. $usdjpy $eurusd","14/11/2012 11:43"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder triple screen trading system is setting up now  and this is your early warning. ","14/11/2012 11:36"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder triple screen trading system is setting up now  and this is your early warning. ","14/11/2012 11:35"
2.69e+17,"ForexNewsMole","european market update $usdjpy ","14/11/2012 11:32"
2.69e+17,"MarketClic","target long 1  atteinte sur usdjpy80.06","14/11/2012 11:28"
2.69e+17,"edstrover","don t forget to buy your usdjpy and nky","14/11/2012 11:27"
2.69e+17,"forexfx4x","$usdjpy now above 80.00 handle  further to our earlier blog update     ","14/11/2012 11:26"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder triple screen trading system is setting up now  and this is your early warning. ","14/11/2012 11:21"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the active hours breakout is setting up now  and this is your early warning. ","14/11/2012 11:21"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder impulse entry is setting up now  and this is your early warning. ","14/11/2012 11:21"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder triple screen trading system is setting up now  and this is your early warning. ","14/11/2012 11:20"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the active hours breakout is setting up now  and this is your early warning. http:  t.co ","14/11/2012 11:20"
2.69e+17,"SymbiosisFXFB2","usdjpy long entry for the elder impulse entry is setting up now  and this is your early warning. ","14/11/2012 11:20"
2.69e+17,"IlyaSpivak","$usdjpy classic technical report 11.14.2012   ","14/11/2012 11:18"
