296000000000000000,"pentafinance","closed sell $usdjpy 90.684 for  5.5 pips  total for today  54.7 pips","28/01/2013 09:58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
271000000000000000,"GoldenAgeTrade","closed sell 0.02 lots $usdjpy 81.27 for  49.0 pips  total for today  348.0 pips","20/11/2012 16:25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
279000000000000000,"Capital3x","usdjpy tapers off the strong supply zone at 82.5 to 82.6 noted all through eu and usd session. refer tni for orderbook  ","11/12/2012 16:19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287000000000000000,"Goldboro","closed sell 1.0 lots $usdjpy 87.441 for  66.1 pips  total for today  123.2 pips","04/01/2013 13:34",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
271000000000000000,"deephalfgurad","closed sell 0.07 lots $usdjpy 82.05 for  42.0 pips  total for today  28.8 pipsby deephalf","21/11/2012 18:44",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
278000000000000000,"MT4inews","usdjpy possible support around 82.35","11/12/2012 00:20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
301000000000000000,"shouFXTweet","closed buy usdjpy 93.043 for  8.7 pips  total for today  27.2 pips","11/02/2013 08:55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,-1
294000000000000000,"ForexcomUK3_oce","closed buy $usdjpy 88.55 for  7.0 pips  total for today  11.0 pips","23/01/2013 23:52",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,-1
299408000000000000,"RikusMellet","  : usd 8.886  gbp 13.92  eur 12.03  aud 9.18  eurusd 1.3535  usdjpy 93.60  gold $1680  plat $1736  futures flat   0.24  ","07/02/2013 06:42",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
273000000000000000,"TraderPlanet","  : yen on the precipice of a big fall after imminent bounce.     $nky $ewj $usdjpy","26/11/2012 20:49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
271000000000000000,"MT4inews","usdjpy possible support around 82.50","21/11/2012 22:55",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
274000000000000000,"muhamao","goldman says to sell usdjpy:  pain trade is lower    zerohedge ","27/11/2012 23:30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,-1
