"dipping weekly",21
"lows watching",21
"watching bounce",21
"weekly lows",21
"ahead canadian",21
"rate decision",21
"complex test",21
"fib structure",21
"recovery complex",21
"structure flat",21
"analysis struggling",21
"battle market",21
"struggling battle",21
"run parity",21
"daily close",21
"eyes daily",21
"downside intraday",21
"channel daily",21
"daily remains",21
"november stays",21
"upward price",21
"line daily",21
"f eurgbp",21
"flash weakness",21
"pattern descending",21
"game plan",21
"long scalp",21
"plan remember",21
"remember plan",21
"scalp game",21
"staying short",21
"usd weak",21
"downside eyes",21
"extends downside",21
"downward trend",21
"stays downward",21
"morning webinar",21
"support break",21
"trades week",21
"wrap setups",21
"dovish boc",21
"constitution fr",22
"corrective constitution",22
"rising trendline",22
"boc carney",22
"close sl",22
"sl buy",22
"aud usd",22
"sts buy",22
"find support",22
"parity medium",22
"support parity",22
"current moves",22
"cross death",22
"death cross",22
"entry golden",22
"golden cross",22
"fresh session",22
"prints fresh",22
"nfp jan",22
"nov th",22
"flying headwind",22
"small position",22
"stop adjusted",22
"session low",22
"ahead jobs",22
"consolidating ahead",22
"jobs waiting",22
"waiting breakout",22
"gbp usd",22
"boc morning",22
"resistance par",22
"week outlook",22
"retraces retail",22
"back horizontal",22
"broken trend",22
"horizontal support",22
"line watching",22
"watching mon",22
"eurjpy heading",23
"heading thursdays",23
"hour imho",23
"securities nasdaq",23
"clients usdx",23
"carney leaves",23
"leaves boc",23
"rises carney",23
"eurgbp video",23
"video explains",23
"free weekly",23
"sunday dec",23
"th free",23
"weekly newsletter",23
"s s",23
"lines aud",23
"cdn retail",23
"dropping canadian",23
"expectations rise",23
"gain expectations",23
"retail gain",23
"sales dropping",23
"weaker cdn",23
"week february",23
"scotiabank nasdaq",23
"uploaded video",23
"bull reversal",23
"reversal weekly",23
"term bull",23
"close break",23
"appears extended",23
"extended downside",23
"trades opening",23
"remains uptrend",23
"loonie parity",23
"key pivot",23
"breakdown level",23
"facing support",23
"january facing",23
"support breakdown",23
"monday buy",24
"trades monday",24
"canadian employment",24
"points setting",24
"gains versus",24
"higher room",24
"inching lower",24
"lower room",24
"parity inching",24
"room parity",24
"potential week",24
"firmer support",24
"canada higher",24
"higher interest",24
"rates imminent",24
"sell buy",24
"audjpy premium",24
"back audjpy",24
"premium insights",24
"net short",24
"parity boc",24
"cad session",24
"monday usdx",24
"tnx hg",24
"usdx tnx",24
"website monday",24
"structure fr",24
"eurjpy jan",24
"downside topside",24
"time buy",24
"wrote post",24
"chop holidays",25
"expanded range",25
"fxc simple",25
"higher v",25
"holidays expanded",25
"range usd",25
"simple trendlines",25
"trendlines chop",25
"v loonie",25
"forexlive blog",25
"drop prices",25
"global slowdown",25
"home sales",25
"prices global",25
"prick bubbles",25
"sales drop",25
"slowdown prick",25
"toronto home",25
"fx x",25
"cad back",25
"added europips",25
"automated service",25
"europips site",25
"site automated",25
"key resistance",25
"support td",25
"decline year",25
"fxstreetnews falls",25
"reach target",25
"untl cycle",25
"wait untl",25
"found h",25
"h priceaction",25
"sell demo",25
"central bank",25
"jan inside",25
"setup jan",25
"pair hold",25
"charts updated",25
"outlook february",25
"cable sell",25
"gbpjpy sell",25
"hong kong",25
"indexes nov",25
"kiwi buy",25
"kong indexes",25
"oz hong",25
"sell cable",25
"sell gbpjpy",25
"sell kiwi",25
"sell oz",25
"week sell",25
"week long",25
"band boredom",25
"lots fxpro",25
"check short",25
"short szenario",25
"rate statement",25
"cad extends",25
"jan formed",25
"mid report",25
"back testing",26
"testing lows",26
"americas loonie",26
"government lifeline",26
"loonie thrown",26
"thrown government",26
"reach shortly",26
"shortly td",26
"dec dec",26
"dec outlook",26
"fresh lows",26
"hits fresh",26
"lows beneath",26
"doji bearish",26
"move running",26
"running steam",26
"steam td",26
"minor minor",26
"bearish cad",26
"cad positive",26
"daily outlook",26
"monday morning",26
"morning buy",26
"n u",26
"sell n",26
"small alright",26
"u small",26
"descending triangle",26
"emerging pattern",26
"h emerging",26
"blaiserboy ichimoku",26
"hour watching",26
"ichimoku sessions",26
"sessions hour",26
"clients cl",26
"cycle perspective",26
"minor rallies",26
"push tds",26
"rallies push",26
"analysis update",26
"losing trades",26
"ca retail",27
"long weak",27
"sales push",27
"weak ca",27
"video outlook",27
"breakdown range",27
"earlier m",27
"gmt nov",27
"m sell",27
"precious breakdown",27
"range mentioned",27
"triggered gmt",27
"analysis dec",27
"targeting stop",27
"extend gains",27
"members european",27
"support support",27
"setups dx",27
"remains capped",28
"weekly analysis",28
"nzd usd",28
"lower breach",28
"trader lower",28
"inching higher",28
"opened e",28
"system ticket",28
"test fib",28
"stop triggered",28
"time cest",28
"cad recovery",28
"december forecast",28
"currencies fall",28
"fall lower",28
"members weekend",28
"buy week",28
"week support",28
"erases intraday",28
"intraday losses",28
"cad edges",28
"jumps zone",28
"zone data",28
"bond market",28
"jan outperforms",28
"market update",28
"update jan",28
"bearish divergence",29
"complex top",29
"forming td",29
"implies complex",29
"loss implies",29
"top forming",29
"weekly loss",29
"presents quick",29
"quick sell",29
"star presents",29
"one one",29
"id report",29
"rates canadian",29
"strengthened mildly",29
"breakout situation",29
"range breakout",29
"setting range",29
"saxo bank",29
"upbeat canadian",29
"hold h",29
"clients pm",29
"buy retest",29
"outlook action",29
"stop position",29
"daily buying",29
"fiscal cliff",29
"statement boc",29
"garth rally",30
"break hold",30
"market overview",30
"flash cad",30
"short stop",30
"fxstreetreports murray",30
"neutral min",30
