282000000000000000,"chrisfkeane","$gbpusd has broken the lows of the day.  support starts between 1.62 1.6180 and res is up around 1.63","21/12/2012 12:58",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
301000000000000000,"aklainsta","closed sell gbpusd 1.5705 for  5.0 pips  total for today  153.0 pips","11/02/2013 11:12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
301004000000000000,"FXTraderUpdates","   $gbpusd sentiment bullish based on analysis of 197 articles and reports. visit  ","11/02/2013 16:24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
289000000000000000,"oliverjo","closed sell $gbpusd 1.60517 for  19.3 pips  total for today  19.3 pips","09/01/2013 10:49",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1
273000000000000000,"SymbiosisFXFB2","$gbpusd sho future entry for double bollinger bands entry setting up. this is your early warning. you can see a  ","26/11/2012 04:35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301317000000000000,"traddr","gbpusd: sells off  risk seen  ","12/02/2013 13:08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1
296000000000000000,"Pam__Brooks",":   gbpusd could retrace to 1.5800 1.5900 within larger downtrend  elliott wave analysis ","29/01/2013 09:11",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1
289000000000000000,"NickoPutraS","closed buy 0.01 lots $gbpusd 1.6045 for  1.0 pips  total for today  613.0 pips","08/01/2013 18:18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,-1
294000000000000000,"FCTOFX","closed sell fcto    gbpusd 1.58237 for  4.4 pips  total for today  155.8 pips","23/01/2013 07:35",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1
291000000000000000,"ForexBoxusd","gbpusd had a pinbar reversal   where next    via  ","14/01/2013 14:31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
